관측분야 : 지상기상관측
조회기간 : 임의기간(시별): 2014-01-01 00시 ~ 2014-12-31 23시
관측지점 : 서울(108)
출력기후요소 : 기온,강수량,풍속,해면기압,풍향

지점번호,지점,일시,기온 (℃),시간강수량 (mm),풍향 (deg),풍속 (m/s),해면기압 (hPa),원시자료
108,서울,2014-11-22 01,12.6,,200.0,2.5,1023.1,
108,서울,2014-11-22 02,12.6,,200.0,3.3,1022.8,
108,서울,2014-11-22 03,12.6,,200.0,3.9,1022.8,
108,서울,2014-11-22 04,12.5,,200.0,3.9,1022.8,
108,서울,2014-11-22 05,12.4,,200.0,2.0,1022.5,
108,서울,2014-11-22 06,11.7,1.0,230.0,1.2,1022.5,
108,서울,2014-11-22 07,11.2,,250.0,0.7,1022.8,
108,서울,2014-11-22 08,11.2,,250.0,1.1,1023.8,
108,서울,2014-11-22 09,11.4,2.5,200.0,2.5,1023.9,
108,서울,2014-11-22 10,11.7,,270.0,1.3,1024.1,
108,서울,2014-11-22 11,11.8,,230.0,1.6,1024.2,
108,서울,2014-11-22 12,12.0,0.5,360.0,2.3,1023.5,
108,서울,2014-11-22 13,12.0,,200.0,1.3,1023.0,
108,서울,2014-11-22 14,11.8,,270.0,2.6,1023.2,
108,서울,2014-11-22 15,11.8,0.0,250.0,2.6,1023.4,
108,서울,2014-11-22 16,11.8,,200.0,1.5,1023.8,
108,서울,2014-11-22 17,11.6,,250.0,1.2,1023.9,
108,서울,2014-11-22 18,10.9,,230.0,2.2,1024.4,
108,서울,2014-11-22 19,10.1,,290.0,0.6,1024.6,
108,서울,2014-11-22 20,9.7,,290.0,0.8,1024.8,
108,서울,2014-11-22 21,9.4,,290.0,1.2,1025.1,
108,서울,2014-11-22 22,8.8,,50.0,0.7,1025.4,
108,서울,2014-11-22 23,8.6,,0.0,0.4,1025.8,
108,서울,2014-11-23 00,8.0,,0.0,0.1,1026.0,
108,서울,2014-11-23 01,7.8,,20.0,1.2,1026.4,
108,서울,2014-11-23 02,7.3,,20.0,1.3,1026.2,
108,서울,2014-11-23 03,7.1,,50.0,1.7,1026.4,
108,서울,2014-11-23 04,6.8,,50.0,1.9,1026.6,
108,서울,2014-11-23 05,6.8,,50.0,1.7,1026.8,
108,서울,2014-11-23 06,6.8,,50.0,2.3,1026.9,
108,서울,2014-11-23 07,6.5,,70.0,2.7,1027.2,
108,서울,2014-11-23 08,6.3,,50.0,3.6,1027.6,
108,서울,2014-11-23 09,6.7,,70.0,2.8,1028.1,
108,서울,2014-11-23 10,7.5,,70.0,2.7,1027.9,
108,서울,2014-11-23 11,8.6,,70.0,4.3,1027.2,
108,서울,2014-11-23 12,9.8,,50.0,3.4,1026.1,
108,서울,2014-11-23 13,11.1,,70.0,2.6,1025.3,
108,서울,2014-11-23 14,12.0,,50.0,2.3,1024.8,
108,서울,2014-11-23 15,12.2,,50.0,1.8,1024.6,
108,서울,2014-11-23 16,12.0,,20.0,1.7,1024.6,
108,서울,2014-11-23 17,11.5,,90.0,0.9,1024.4,
108,서울,2014-11-23 18,10.8,,20.0,1.2,1024.6,
108,서울,2014-11-23 19,10.3,,270.0,1.6,1024.7,
108,서울,2014-11-23 20,9.9,,250.0,1.4,1024.5,
108,서울,2014-11-23 21,9.5,,270.0,1.6,1024.4,
108,서울,2014-11-23 22,9.2,,20.0,1.1,1024.5,
108,서울,2014-11-23 23,9.1,,70.0,2.8,1023.9,
108,서울,2014-11-24 00,9.1,,70.0,1.3,1024.0,
108,서울,2014-11-24 01,8.9,,50.0,1.1,1023.5,
108,서울,2014-11-24 02,8.6,,20.0,1.4,1023.4,
108,서울,2014-11-24 03,8.5,,50.0,2.1,1023.0,
108,서울,2014-11-24 04,8.4,,50.0,2.7,1022.8,
108,서울,2014-11-24 05,8.1,,70.0,0.9,1022.6,
108,서울,2014-11-24 06,8.1,,50.0,1.1,1022.7,
108,서울,2014-11-24 07,8.1,,50.0,0.9,1022.7,
108,서울,2014-11-24 08,8.1,,50.0,1.4,1023.1,
108,서울,2014-11-24 09,8.5,,50.0,2.7,1022.9,
108,서울,2014-11-24 10,9.2,,50.0,1.2,1023.1,
108,서울,2014-11-24 11,10.4,,50.0,1.2,1022.7,
108,서울,2014-11-24 12,11.8,,70.0,1.5,1021.6,
108,서울,2014-11-24 13,12.7,,90.0,1.4,1020.5,
108,서울,2014-11-24 14,13.0,,0.0,0.4,1019.6,
108,서울,2014-11-24 15,13.1,,270.0,1.6,1019.3,
108,서울,2014-11-24 16,12.2,,290.0,1.9,1019.0,
108,서울,2014-11-24 17,11.7,,290.0,1.2,1019.1,
108,서울,2014-11-24 18,11.0,,360.0,0.6,1018.9,
108,서울,2014-11-24 19,10.4,,290.0,1.1,1018.8,
108,서울,2014-11-24 20,10.0,,70.0,1.2,1018.8,
108,서울,2014-11-24 21,9.3,,50.0,0.9,1018.8,
108,서울,2014-11-24 22,8.7,,70.0,2.1,1018.9,
108,서울,2014-11-24 23,8.1,,70.0,1.5,1018.3,
108,서울,2014-11-25 00,8.0,,0.0,0.3,1018.3,
108,서울,2014-11-25 01,7.7,,70.0,1.9,1018.0,
108,서울,2014-11-25 02,7.8,,90.0,2.2,1017.5,
108,서울,2014-11-25 03,7.5,,0.0,0.4,1018.2,
108,서울,2014-11-25 04,7.2,,90.0,2.1,1017.9,
108,서울,2014-11-25 05,6.8,,90.0,1.3,1017.8,
108,서울,2014-11-25 06,6.7,,90.0,2.3,1017.6,
108,서울,2014-11-25 07,6.9,,90.0,2.1,1018.2,
108,서울,2014-11-25 08,7.5,,70.0,2.4,1018.7,
108,서울,2014-11-25 09,9.4,,70.0,4.1,1019.4,
108,서울,2014-11-25 10,11.7,,70.0,4.7,1019.3,
108,서울,2014-11-25 11,13.3,,70.0,6.2,1018.4,
108,서울,2014-11-25 12,14.4,,70.0,7.6,1017.4,
108,서울,2014-11-25 13,14.8,,70.0,5.9,1016.6,
108,서울,2014-11-25 14,14.5,,50.0,4.4,1016.7,
108,서울,2014-11-25 15,13.5,,70.0,4.3,1016.9,
108,서울,2014-11-25 16,12.8,,70.0,5.1,1017.0,
108,서울,2014-11-25 17,11.7,,70.0,4.8,1017.5,
108,서울,2014-11-25 18,10.7,,70.0,6.2,1017.6,
108,서울,2014-11-25 19,10.4,,70.0,5.8,1017.6,
108,서울,2014-11-25 20,10.3,,70.0,4.6,1017.9,
108,서울,2014-11-25 21,10.1,,70.0,4.9,1018.1,
108,서울,2014-11-25 22,9.7,,70.0,5.2,1018.0,
108,서울,2014-11-25 23,9.4,,70.0,5.3,1017.9,
108,서울,2014-11-26 00,9.1,,70.0,4.5,1017.9,
108,서울,2014-11-26 01,8.9,,70.0,4.6,1017.7,
108,서울,2014-11-26 02,8.6,,70.0,5.0,1017.6,
108,서울,2014-11-26 03,8.3,,70.0,3.8,1017.6,
108,서울,2014-11-26 04,8.2,,70.0,4.3,1017.2,
108,서울,2014-11-26 05,8.2,,70.0,3.8,1017.2,
108,서울,2014-11-26 06,8.3,,70.0,4.6,1017.1,
108,서울,2014-11-26 07,8.3,,70.0,3.6,1017.4,
108,서울,2014-11-26 08,8.5,,70.0,3.6,1018.0,
108,서울,2014-11-26 09,9.4,,50.0,4.2,1018.5,
108,서울,2014-11-26 10,10.4,,70.0,3.3,1019.1,
108,서울,2014-11-26 11,12.5,,70.0,4.1,1018.9,
108,서울,2014-11-26 12,13.9,,90.0,3.4,1018.3,
108,서울,2014-11-26 13,14.7,,110.0,2.6,1017.7,
108,서울,2014-11-26 14,15.3,,90.0,2.3,1017.2,
108,서울,2014-11-26 15,15.9,,140.0,2.2,1017.1,
108,서울,2014-11-26 16,15.7,,20.0,0.7,1017.5,
108,서울,2014-11-26 17,14.4,,250.0,2.5,1017.9,
108,서울,2014-11-26 18,13.1,,230.0,2.1,1018.6,
108,서울,2014-11-26 19,11.9,,270.0,1.6,1019.4,
108,서울,2014-11-26 20,11.0,,320.0,1.4,1020.5,
108,서울,2014-11-26 21,10.2,,0.0,0.1,1020.6,
108,서울,2014-11-26 22,9.8,,290.0,0.8,1021.2,
108,서울,2014-11-26 23,9.1,,0.0,0.4,1021.5,
108,서울,2014-11-27 00,8.5,,50.0,1.8,1021.7,
108,서울,2014-11-27 01,8.2,,50.0,2.2,1021.8,
108,서울,2014-11-27 02,7.7,,50.0,2.1,1022.1,
108,서울,2014-11-27 03,7.3,,50.0,1.5,1022.8,
108,서울,2014-11-27 04,7.0,,50.0,2.0,1022.9,
108,서울,2014-11-27 05,6.8,,50.0,2.0,1023.1,
108,서울,2014-11-27 06,7.7,,70.0,1.8,1023.2,
108,서울,2014-11-27 07,8.0,,70.0,1.7,1023.7,
108,서울,2014-11-27 08,8.3,,70.0,2.2,1023.9,
108,서울,2014-11-27 09,9.0,,50.0,1.8,1024.2,
108,서울,2014-11-27 10,10.0,,50.0,1.9,1024.7,
108,서울,2014-11-27 11,11.8,,90.0,2.0,1024.4,
108,서울,2014-11-27 12,12.8,,160.0,1.2,1023.6,
108,서울,2014-11-27 13,13.3,,50.0,1.9,1023.2,
108,서울,2014-11-27 14,14.1,,50.0,1.8,1022.6,
108,서울,2014-11-27 15,14.8,,200.0,1.3,1022.6,
108,서울,2014-11-27 16,14.9,,230.0,1.4,1022.2,
108,서울,2014-11-27 17,13.8,,250.0,1.5,1022.1,
108,서울,2014-11-27 18,12.3,,20.0,1.5,1022.3,
108,서울,2014-11-27 19,11.3,,20.0,1.2,1022.6,
108,서울,2014-11-27 20,10.6,,50.0,3.2,1022.0,
108,서울,2014-11-27 21,10.1,,50.0,1.9,1022.4,
108,서울,2014-11-27 22,9.4,,70.0,1.9,1022.0,
108,서울,2014-11-27 23,9.2,,90.0,1.8,1021.6,
108,서울,2014-11-28 00,8.9,,70.0,2.5,1021.2,
108,서울,2014-11-28 01,8.8,,70.0,3.1,1020.7,
108,서울,2014-11-28 02,8.7,,70.0,2.8,1020.5,
108,서울,2014-11-28 03,8.8,,90.0,2.6,1020.2,
108,서울,2014-11-28 04,9.1,,70.0,2.6,1020.2,
108,서울,2014-11-28 05,9.3,,70.0,2.4,1020.1,
108,서울,2014-11-28 06,9.7,,70.0,3.6,1019.2,
108,서울,2014-11-28 07,9.9,0.0,70.0,3.6,1018.2,
108,서울,2014-11-28 08,10.0,,70.0,4.8,1017.8,
108,서울,2014-11-28 09,9.5,0.3,70.0,5.1,1016.4,
108,서울,2014-11-28 10,8.6,,70.0,4.1,1016.1,
108,서울,2014-11-28 11,8.7,,70.0,5.7,1013.9,
108,서울,2014-11-28 12,8.9,8.7,70.0,4.4,1013.2,
108,서울,2014-11-28 13,8.6,,70.0,5.4,1011.7,
108,서울,2014-11-28 14,8.9,,70.0,4.3,1010.9,
108,서울,2014-11-28 15,8.8,4.0,70.0,5.2,1010.7,
108,서울,2014-11-28 16,9.0,,70.0,3.9,1010.6,
108,서울,2014-11-28 17,9.2,,70.0,3.8,1010.5,
108,서울,2014-11-28 18,9.5,4.0,50.0,1.4,1011.0,
108,서울,2014-11-28 19,9.6,,50.0,1.2,1011.9,
108,서울,2014-11-28 20,8.9,,20.0,0.9,1012.6,
108,서울,2014-11-28 21,9.0,1.0,270.0,2.8,1013.7,
108,서울,2014-11-28 22,7.9,,290.0,4.2,1014.8,
108,서울,2014-11-28 23,7.3,,270.0,4.0,1016.0,
108,서울,2014-11-29 00,6.5,,270.0,4.2,1017.0,
108,서울,2014-11-29 01,6.2,,270.0,1.3,1017.7,
108,서울,2014-11-29 02,5.8,,250.0,1.8,1018.4,
108,서울,2014-11-29 03,6.3,,200.0,1.3,1019.1,
108,서울,2014-11-29 04,6.5,,20.0,0.5,1019.0,
108,서울,2014-11-29 05,6.3,,270.0,2.3,1019.5,
108,서울,2014-11-29 06,6.1,,270.0,1.8,1020.0,
108,서울,2014-11-29 07,5.7,,360.0,0.6,1021.0,
108,서울,2014-11-29 08,5.6,,320.0,1.0,1021.8,
108,서울,2014-11-29 09,5.7,,0.0,0.1,1022.6,
108,서울,2014-11-29 10,7.0,,70.0,1.9,1023.1,
108,서울,2014-11-29 11,9.8,,70.0,1.3,1022.8,
108,서울,2014-11-29 12,10.8,,50.0,2.1,1022.4,
108,서울,2014-11-29 13,12.0,,50.0,2.9,1021.7,
108,서울,2014-11-29 14,12.7,,50.0,2.5,1020.9,
108,서울,2014-11-29 15,12.7,,70.0,2.2,1020.0,
108,서울,2014-11-29 16,12.1,,70.0,2.7,1020.4,
108,서울,2014-11-29 17,10.8,,70.0,2.4,1021.0,
108,서울,2014-11-29 18,9.6,,50.0,2.5,1021.0,
108,서울,2014-11-29 19,8.6,,50.0,2.2,1021.2,
108,서울,2014-11-29 20,7.9,,70.0,3.1,1020.8,
108,서울,2014-11-29 21,7.6,,70.0,2.4,1020.7,
108,서울,2014-11-29 22,7.1,,70.0,2.7,1020.4,
108,서울,2014-11-29 23,6.9,,70.0,2.0,1020.0,
108,서울,2014-11-30 00,7.2,,70.0,3.4,1019.2,
108,서울,2014-11-30 01,7.6,,70.0,2.9,1018.6,
108,서울,2014-11-30 02,8.3,,70.0,4.0,1017.9,
108,서울,2014-11-30 03,8.6,,70.0,3.0,1018.0,
108,서울,2014-11-30 04,8.8,,90.0,2.6,1018.2,
108,서울,2014-11-30 05,9.0,,70.0,2.4,1017.9,
108,서울,2014-11-30 06,9.0,0.1,70.0,3.3,1017.0,
108,서울,2014-11-30 07,8.4,,70.0,2.9,1017.1,
108,서울,2014-11-30 08,8.2,,70.0,3.3,1017.1,
108,서울,2014-11-30 09,8.2,4.4,70.0,3.5,1016.6,
108,서울,2014-11-30 10,8.6,,70.0,3.5,1016.0,
108,서울,2014-11-30 11,8.9,,70.0,3.7,1015.1,
108,서울,2014-11-30 12,9.2,1.5,70.0,4.2,1012.9,
108,서울,2014-11-30 13,9.8,,70.0,4.6,1011.3,
108,서울,2014-11-30 14,10.0,,50.0,2.3,1011.2,
108,서울,2014-11-30 15,10.9,0.0,70.0,4.9,1009.5,
108,서울,2014-11-30 16,10.7,,50.0,3.5,1009.7,
108,서울,2014-11-30 17,10.4,,20.0,0.9,1009.5,
108,서울,2014-11-30 18,10.3,,290.0,0.5,1009.1,
108,서울,2014-11-30 19,9.4,,270.0,3.7,1009.7,
108,서울,2014-11-30 20,8.9,,290.0,2.9,1009.6,
108,서울,2014-11-30 21,8.6,1.0,290.0,3.2,1009.4,
108,서울,2014-11-30 22,8.5,,270.0,4.1,1009.6,
108,서울,2014-11-30 23,8.3,,250.0,4.2,1009.8,
108,서울,2014-12-01 00,7.9,,270.0,3.1,1009.8,
108,서울,2014-12-01 01,7.5,,290.0,3.9,1009.2,
108,서울,2014-12-01 02,7.5,,270.0,4.5,1009.2,
108,서울,2014-12-01 03,5.7,0.1,270.0,7.5,1010.4,
108,서울,2014-12-01 04,4.5,,270.0,6.5,1010.8,
108,서울,2014-12-01 05,3.5,,270.0,4.8,1011.4,
108,서울,2014-12-01 06,2.5,,270.0,3.9,1011.0,
108,서울,2014-12-01 07,2.0,,270.0,4.7,1011.2,
108,서울,2014-12-01 08,2.2,,290.0,5.2,1011.4,
108,서울,2014-12-01 09,1.0,0.0,320.0,3.5,1011.6,
108,서울,2014-12-01 10,-0.5,,340.0,3.9,1012.7,
108,서울,2014-12-01 11,-1.1,,290.0,7.0,1013.3,
108,서울,2014-12-01 12,0.2,0.3,270.0,9.5,1013.3,
108,서울,2014-12-01 13,-1.4,,290.0,8.5,1014.2,
108,서울,2014-12-01 14,-1.1,,270.0,9.0,1015.0,
108,서울,2014-12-01 15,-1.0,0.1,290.0,7.3,1015.3,
108,서울,2014-12-01 16,-1.4,,290.0,6.9,1016.3,
108,서울,2014-12-01 17,-2.9,,290.0,7.0,1017.3,
108,서울,2014-12-01 18,-4.0,0.0,290.0,6.8,1018.4,
108,서울,2014-12-01 19,-5.0,,290.0,7.2,1018.9,
108,서울,2014-12-01 20,-5.7,,290.0,6.2,1019.5,
108,서울,2014-12-01 21,-6.0,,270.0,7.8,1020.2,
108,서울,2014-12-01 22,-6.4,,290.0,5.8,1021.1,
108,서울,2014-12-01 23,-6.7,,290.0,5.9,1021.7,
108,서울,2014-12-02 00,-7.2,,290.0,4.7,1022.0,
108,서울,2014-12-02 01,-7.4,,270.0,4.8,1022.2,
108,서울,2014-12-02 02,-7.4,,270.0,6.1,1022.6,
108,서울,2014-12-02 03,-7.6,,290.0,5.4,1022.9,
108,서울,2014-12-02 04,-7.8,,290.0,4.9,1023.3,
108,서울,2014-12-02 05,-8.2,,270.0,3.9,1023.5,
108,서울,2014-12-02 06,-8.0,,290.0,3.4,1023.7,
108,서울,2014-12-02 07,-8.1,,270.0,4.6,1024.1,
108,서울,2014-12-02 08,-8.2,,270.0,4.0,1024.4,
108,서울,2014-12-02 09,-7.3,,290.0,4.6,1024.9,
108,서울,2014-12-02 10,-6.4,,290.0,5.1,1025.0,
108,서울,2014-12-02 11,-5.6,,320.0,5.3,1024.5,
108,서울,2014-12-02 12,-4.6,,320.0,5.7,1023.7,
108,서울,2014-12-02 13,-3.9,,290.0,6.6,1023.2,
108,서울,2014-12-02 14,-3.2,,290.0,5.6,1022.7,
108,서울,2014-12-02 15,-2.9,,290.0,5.2,1022.5,
108,서울,2014-12-02 16,-3.0,,290.0,3.9,1022.4,
108,서울,2014-12-02 17,-3.8,,270.0,3.5,1022.4,
108,서울,2014-12-02 18,-4.6,,270.0,3.7,1022.2,
108,서울,2014-12-02 19,-4.8,,270.0,3.5,1022.2,
108,서울,2014-12-02 20,-4.9,,270.0,3.7,1022.0,
108,서울,2014-12-02 21,-4.9,,270.0,3.6,1021.3,
108,서울,2014-12-02 22,-4.7,,250.0,3.0,1021.0,
108,서울,2014-12-02 23,-4.1,,250.0,2.9,1020.5,
108,서울,2014-12-03 00,-3.2,0.0,270.0,2.3,1019.8,
108,서울,2014-12-03 01,-3.4,,250.0,2.8,1019.3,
108,서울,2014-12-03 02,-3.4,,270.0,2.3,1019.3,
108,서울,2014-12-03 03,-3.0,0.9,250.0,1.8,1019.3,
108,서울,2014-12-03 04,-3.6,,340.0,2.6,1020.0,
108,서울,2014-12-03 05,-4.9,,320.0,1.4,1020.2,
108,서울,2014-12-03 06,-5.8,0.0,270.0,1.0,1020.3,
108,서울,2014-12-03 07,-6.4,,230.0,0.9,1020.8,
108,서울,2014-12-03 08,-6.4,,290.0,0.6,1020.9,
108,서울,2014-12-03 09,-5.1,,250.0,1.4,1021.2,
108,서울,2014-12-03 10,-3.3,,290.0,3.0,1021.7,
108,서울,2014-12-03 11,-3.5,,320.0,3.0,1021.8,
108,서울,2014-12-03 12,-2.8,0.0,290.0,2.0,1021.1,
108,서울,2014-12-03 13,-2.0,,230.0,1.3,1020.0,
108,서울,2014-12-03 14,-1.0,,290.0,1.1,1019.1,
108,서울,2014-12-03 15,-0.9,0.0,340.0,2.1,1018.7,
108,서울,2014-12-03 16,-0.9,,320.0,1.6,1018.9,
108,서울,2014-12-03 17,-1.5,,270.0,2.3,1019.5,
108,서울,2014-12-03 18,-1.9,,250.0,2.5,1019.8,
108,서울,2014-12-03 19,-2.2,,270.0,2.8,1020.3,
108,서울,2014-12-03 20,-2.5,,270.0,3.1,1020.8,
108,서울,2014-12-03 21,-3.2,,270.0,1.6,1021.4,
108,서울,2014-12-03 22,-3.8,,270.0,1.5,1021.5,
108,서울,2014-12-03 23,-4.2,,250.0,0.7,1021.3,
108,서울,2014-12-04 00,-3.9,,290.0,1.8,1021.6,
108,서울,2014-12-04 01,-3.9,,290.0,3.0,1021.8,
108,서울,2014-12-04 02,-4.6,,340.0,2.2,1022.2,
108,서울,2014-12-04 03,-5.3,0.0,360.0,3.5,1022.2,
108,서울,2014-12-04 04,-5.6,,340.0,2.7,1022.4,
108,서울,2014-12-04 05,-6.2,,20.0,0.9,1022.0,
108,서울,2014-12-04 06,-6.8,,20.0,1.3,1021.4,
108,서울,2014-12-04 07,-7.3,,20.0,1.0,1021.4,
108,서울,2014-12-04 08,-7.3,,20.0,1.5,1021.6,
108,서울,2014-12-04 09,-5.9,,20.0,1.4,1022.0,
108,서울,2014-12-04 10,-4.3,,270.0,2.2,1022.3,
108,서울,2014-12-04 11,-2.9,,270.0,1.8,1021.7,
108,서울,2014-12-04 12,-2.4,,360.0,2.0,1020.5,
108,서울,2014-12-04 13,-0.9,,270.0,3.6,1019.6,
108,서울,2014-12-04 14,-0.6,,290.0,3.7,1018.7,
108,서울,2014-12-04 15,-1.3,,290.0,5.2,1018.6,
108,서울,2014-12-04 16,-1.7,,320.0,4.6,1018.7,
108,서울,2014-12-04 17,-2.5,,270.0,3.6,1018.7,
108,서울,2014-12-04 18,-3.2,,290.0,3.3,1019.2,
108,서울,2014-12-04 19,-3.9,,270.0,3.8,1019.7,
108,서울,2014-12-04 20,-4.5,,290.0,3.6,1019.9,
108,서울,2014-12-04 21,-5.3,,340.0,2.5,1020.3,
108,서울,2014-12-04 22,-5.9,,340.0,2.6,1020.3,
108,서울,2014-12-04 23,-6.4,,290.0,3.2,1020.8,
108,서울,2014-12-05 00,-6.8,,290.0,3.5,1020.9,
108,서울,2014-12-05 01,-7.1,,290.0,3.1,1021.1,
108,서울,2014-12-05 02,-7.6,,290.0,5.2,1021.2,
108,서울,2014-12-05 03,-8.2,,290.0,4.9,1021.5,
108,서울,2014-12-05 04,-8.7,,320.0,3.4,1021.6,
108,서울,2014-12-05 05,-9.1,,290.0,3.8,1022.0,
108,서울,2014-12-05 06,-9.4,,290.0,2.8,1022.0,
108,서울,2014-12-05 07,-9.8,,320.0,2.1,1022.8,
108,서울,2014-12-05 08,-10.0,,320.0,0.9,1023.2,
108,서울,2014-12-05 09,-9.0,,340.0,2.4,1023.4,
108,서울,2014-12-05 10,-7.0,,270.0,3.9,1023.6,
108,서울,2014-12-05 11,-5.2,,270.0,4.0,1022.9,
108,서울,2014-12-05 12,-4.6,,270.0,5.0,1022.1,
108,서울,2014-12-05 13,-4.1,,320.0,3.7,1021.0,
108,서울,2014-12-05 14,-3.6,,290.0,5.2,1020.6,
108,서울,2014-12-05 15,-2.8,,320.0,3.9,1020.5,
108,서울,2014-12-05 16,-2.8,,290.0,4.4,1020.3,
108,서울,2014-12-05 17,-4.1,,290.0,4.6,1020.5,
108,서울,2014-12-05 18,-5.0,,270.0,3.4,1021.0,
108,서울,2014-12-05 19,-5.6,,320.0,1.8,1021.5,
108,서울,2014-12-05 20,-6.0,,270.0,4.6,1021.7,
108,서울,2014-12-05 21,-6.4,,320.0,3.7,1022.0,
108,서울,2014-12-05 22,-6.9,,340.0,2.6,1022.5,
108,서울,2014-12-05 23,-7.5,,270.0,2.1,1022.9,
108,서울,2014-12-06 00,-7.7,,270.0,2.6,1023.0,
108,서울,2014-12-06 01,-8.0,,360.0,1.4,1022.8,
108,서울,2014-12-06 02,-8.2,,340.0,1.3,1023.0,
108,서울,2014-12-06 03,-8.2,,320.0,1.7,1023.6,
108,서울,2014-12-06 04,-8.4,,270.0,1.3,1023.7,
108,서울,2014-12-06 05,-8.6,,270.0,2.4,1023.4,
108,서울,2014-12-06 06,-8.6,,270.0,2.2,1023.7,
108,서울,2014-12-06 07,-8.4,,290.0,1.6,1024.2,
108,서울,2014-12-06 08,-8.7,,360.0,1.6,1024.8,
108,서울,2014-12-06 09,-7.7,,320.0,2.2,1024.9,
108,서울,2014-12-06 10,-5.3,,270.0,3.0,1024.9,
108,서울,2014-12-06 11,-3.6,,290.0,2.1,1024.6,
108,서울,2014-12-06 12,-2.3,,290.0,3.2,1024.3,
108,서울,2014-12-06 13,-1.9,,290.0,3.9,1023.5,
108,서울,2014-12-06 14,-0.9,,290.0,5.1,1023.1,
108,서울,2014-12-06 15,-0.8,,290.0,4.0,1023.1,
108,서울,2014-12-06 16,-1.5,,270.0,6.2,1023.4,
108,서울,2014-12-06 17,-2.1,,290.0,3.7,1023.7,
108,서울,2014-12-06 18,-3.4,,290.0,4.4,1024.2,
108,서울,2014-12-06 19,-4.4,,320.0,4.4,1024.9,
108,서울,2014-12-06 20,-5.4,,320.0,3.6,1025.6,
108,서울,2014-12-06 21,-6.1,,340.0,2.6,1026.7,
108,서울,2014-12-06 22,-6.6,,360.0,2.3,1027.2,
108,서울,2014-12-06 23,-7.0,,360.0,1.1,1027.5,
108,서울,2014-12-07 00,-7.4,,340.0,0.9,1027.2,
108,서울,2014-12-07 01,-8.0,,290.0,0.7,1027.1,
108,서울,2014-12-07 02,-8.2,,0.0,0.1,1026.9,
108,서울,2014-12-07 03,-7.9,,320.0,0.5,1027.8,
108,서울,2014-12-07 04,-7.3,,270.0,1.9,1028.0,
108,서울,2014-12-07 05,-7.0,,360.0,1.1,1027.2,
108,서울,2014-12-07 06,-6.9,,0.0,0.4,1028.0,
108,서울,2014-12-07 07,-6.7,,50.0,2.1,1027.7,
108,서울,2014-12-07 08,-6.4,,20.0,2.0,1027.8,
108,서울,2014-12-07 09,-5.9,,250.0,0.5,1028.3,
108,서울,2014-12-07 10,-4.7,,180.0,2.1,1028.7,
108,서울,2014-12-07 11,-3.3,,70.0,3.0,1028.1,
108,서울,2014-12-07 12,-2.5,,140.0,0.7,1027.7,
108,서울,2014-12-07 13,-0.9,,20.0,0.8,1027.1,
108,서울,2014-12-07 14,-0.4,,70.0,1.8,1026.0,
108,서울,2014-12-07 15,-0.2,,50.0,1.3,1026.0,
108,서울,2014-12-07 16,-0.1,,20.0,1.2,1026.0,
108,서울,2014-12-07 17,-0.7,,360.0,1.6,1026.1,
108,서울,2014-12-07 18,-1.1,,20.0,1.7,1026.3,
108,서울,2014-12-07 19,-1.2,,50.0,2.4,1026.5,
108,서울,2014-12-07 20,-1.3,,50.0,3.5,1026.5,
108,서울,2014-12-07 21,-1.4,,70.0,3.4,1026.3,
108,서울,2014-12-07 22,-1.4,,50.0,2.6,1026.3,
108,서울,2014-12-07 23,-1.3,,50.0,2.1,1026.5,
108,서울,2014-12-08 00,-1.3,,0.0,0.4,1026.8,
108,서울,2014-12-08 01,-1.4,,70.0,1.2,1026.8,
108,서울,2014-12-08 02,-1.7,,50.0,2.3,1026.6,
108,서울,2014-12-08 03,-2.0,,360.0,1.3,1027.2,
108,서울,2014-12-08 04,-2.2,,50.0,2.7,1026.7,
108,서울,2014-12-08 05,-2.9,,20.0,1.0,1026.9,
108,서울,2014-12-08 06,-3.4,,0.0,0.4,1027.5,
108,서울,2014-12-08 07,-3.8,,0.0,0.2,1028.0,
108,서울,2014-12-08 08,-3.8,,270.0,1.9,1028.9,
108,서울,2014-12-08 09,-3.2,,270.0,1.8,1029.7,
108,서울,2014-12-08 10,-1.3,,270.0,2.0,1030.2,
108,서울,2014-12-08 11,-0.1,,290.0,3.3,1030.2,
108,서울,2014-12-08 12,1.2,,290.0,3.1,1030.0,
108,서울,2014-12-08 13,1.7,,290.0,4.0,1029.8,
108,서울,2014-12-08 14,2.2,,290.0,3.3,1029.7,
108,서울,2014-12-08 15,2.5,,270.0,4.1,1029.9,
108,서울,2014-12-08 16,1.8,,290.0,4.2,1030.7,
108,서울,2014-12-08 17,0.5,,290.0,2.8,1031.2,
108,서울,2014-12-08 18,-0.6,,290.0,2.9,1031.9,
108,서울,2014-12-08 19,-1.5,,290.0,4.2,1032.5,
108,서울,2014-12-08 20,-2.2,,320.0,3.6,1033.3,
108,서울,2014-12-08 21,-2.8,,320.0,3.8,1034.0,
108,서울,2014-12-08 22,-3.5,,320.0,2.1,1034.6,
108,서울,2014-12-08 23,-4.3,,290.0,1.1,1035.0,
108,서울,2014-12-09 00,-4.6,,320.0,3.3,1035.4,
108,서울,2014-12-09 01,-5.1,,320.0,1.8,1035.5,
108,서울,2014-12-09 02,-5.8,,250.0,1.4,1035.6,
108,서울,2014-12-09 03,-5.6,,290.0,3.5,1036.1,
